"Trait","Trait.short","N","Nz","Prev","MS.Mdl","VE_ID","CI_ID","MS.CI_ID","LogL_ID","Pv_ID","FDR_ID","SW_PV_ID","SW_FDR_ID","VE_COHOUSING.ID_DMP","CI_COHOUSING.ID_DMP","MS.CI_COHOUSING.ID_DMP","LogL_COHOUSING.ID_DMP","Pv_COHOUSING.ID_DMP","FDR_COHOUSING.ID_DMP","SW_PV_COHOUSING.ID_DMP","SW_FDR_COHOUSING.ID_DMP","VE_famID","CI_famID","MS.CI_famID","LogL_famID","Pv_famID","FDR_famID","SW_PV_famID","SW_FDR_famID","VE_Residual","CI_Residual","MS.CI_Residual","LogL_Residual","Est_Age","SE_Age","P.Chisq_Age","Est_Sex","SE_Sex","P.Chisq_Sex","Est_META.DNA.postclean.reads","SE_META.DNA.postclean.reads","P.Chisq_META.DNA.postclean.reads","Est_META.POOP.Freq","SE_META.POOP.Freq","P.Chisq_META.POOP.Freq"
"PWY.922..mevalonate.pathway.I","I",3571,7742,5.67,"no.family.ID",0.0166035737268048,NA,"0-0.16",-5219.11780377047,0.813467431380109,1,0.283469452449568,1,0.0097641214264641,NA,"0-0.07",-5219.14157975113,0.747991158456907,1,0.257517002881844,1,0,NA,NA,-5219.08996634163,0.999987404499497,1,1,1,0.973632304846731,NA,"0.82-1.00",-5219.0899663415,0.00168087599468017,0.00105092314630289,0.109725516183887,-0.0783412970817263,0.035085010190315,0.0255555812787056,-0.108697713516298,0.118398503733961,0.358583991833224,0.0344499746213517,0.030829983156139,0.263815690875138
"PWY_GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.Entner.Doudoroff","Doudoroff",3571,222,97.29,"full.model",0.0166882728784876,"0-0.17","0-0.17",-5853.47612028726,0.834920500149896,1,0.283046974063401,1,0.00482175926790551,"0-0.08","0-0.08",-5853.46244427364,0.899104186560561,1,0.313249567723343,1,0.0153456524330192,"0-0.06","0-0.06",-5853.60160950426,0.587410200308484,1,0.0884890489913545,1,0.963144315420588,"0.83-1.00","0.83-1.00",-5853.45440603326,-9.5501747975892e-05,0.00125858473503639,0.939514354827703,0.0535459309844006,0.0418155719392193,0.20036017380749,-0.0686031341097149,0.141506573514321,0.627814476416664,0.0997193879457072,0.0368502992807867,0.00680852570504697
"PWY0.1338..polymyxin.resistance","resistance",3571,5876,28.4,"no.family.ID",0.013455173661545,NA,"0-0.14",-6201.41373962242,0.838421378750023,1,0.299155619596542,1,0.0273069569064043,NA,"0-0.09",-6201.78045966208,0.378668342367227,1,0.107804899135447,1,5.29168104308142e-10,NA,NA,-6201.39294932027,1,1,0.347563112391931,1,0.959237868902883,NA,"0.83-1.00",-6201.39294933865,0.00690998308972297,0.00139056061471283,6.7227384301797e-07,0.109464092165153,0.0459984841942647,0.0173252052557418,-0.254436614627684,0.155974349346954,0.102832903874037,0.0156812680069072,0.0406127317061044,0.699409985847606
"BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I","I",3571,515,93.72,"no.cohousing",0.0149034466758821,NA,"0-0.17",-6820.01879456682,0.844619706165083,1,0.29188386167147,1,0.00300524769329159,NA,NA,-6820.00273713205,0.936754587568007,1,0.334759365994236,1,0.0332571458331553,NA,"0-0.07",-6820.85280972827,0.191447713503124,1,0.0107184438040346,1,0.948834159797671,NA,"0.82-0.98",-6819.99958895573,-0.00535449555439744,0.00165609230573288,0.00122407195890075,0.00374647525652793,0.0546153149225655,0.945309991531593,0.0343136870639922,0.185602728292189,0.853325462888442,0.010149116466274,0.0483396962332452,0.833703512761292
"P23.PWY..reductive.TCA.cycle.I","I",3571,6498,20.82,"full.model",0.014175427133228,"0-0.14","0-0.14",-7135.41562192269,0.845324862516825,1,0.295525936599424,1,0,"0-0.06","0-0.06",-7135.39659246603,0.999909741690315,1,1,1,0.00214355003890836,"0-0.04","0-0.04",-7135.4030768911,0.90933219425185,1,0.262016714697406,1,0.983681022827864,"0.86-1.00","0.86-1.00",-7135.39659245963,0.00664637917230356,0.0017927347926978,0.000209400734016497,-0.181750644996053,0.0601144855901939,0.0024994462390418,0.997550697237022,0.202431207025534,8.31392492497839e-07,-0.00318752257885692,0.0527132908977581,0.95178206591534
"PWY.6891..thiazole.biosynthesis.II..Bacillus.","Bacillus",3571,5157,37.16,"full.model",0.0125384773680197,"0-0.14","0-0.14",-7967.0320250515,0.851108085961981,1,0.303722478386167,1,0.00152881421289004,"0-0.06","0-0.06",-7967.01584631703,0.957234135365195,1,0.352647838616715,1,0,"0-0.03","0-0.03",-7967.01440851,1,1,1,1,0.98593270841909,"0.86-1.00","0.86-1.00",-7967.01440851,0.00708276845513599,0.00226221774067897,0.00174273870052487,0.0885729976897512,0.0758841911287773,0.243124451055751,-0.21360629343349,0.25548936281032,0.40311706144397,-0.00537576521161419,0.0665287971485693,0.935598158217539
"PWY.6892..thiazole.biosynthesis.I..E..coli.","coli",3571,2880,64.91,"no.cohousing",0.0133086009231837,NA,"0-0.17",-8065.356234395,0.86840441086902,1,0.299902593659942,1,2.89078710942607e-09,NA,NA,-8065.34250853368,1,1,0.399270893371758,1,0.0242676969005024,NA,"0-0.06",-8066.06495141785,0.22935035326765,1,0.0339518731988473,1,0.962423699285527,NA,"0.83-1.00",-8065.3425085427,0.010881261214506,0.00233966160133827,3.30675203415629e-06,0.102915760197471,0.0776198598326032,0.184874581216039,0.201123051173062,0.262941977803278,0.444333964926267,-0.196143563231287,0.0684777561612473,0.00417879453704713
"PWY.5845..superpathway.of.menaquinol.9.biosynthesis","biosynthesis",3571,6485,20.98,"full.model",0.0128605302378401,"0-0.15","0-0.15",-7888.21620871664,0.873183888796079,1,0.302148414985591,1,0.0241244351521774,"0-0.09","0-0.09",-7888.43356706401,0.49753339816724,1,0.128891930835735,1,0.00554739528361046,"0-0.05","0-0.05",-7888.22398547817,0.839478745858213,1,0.205923342939481,1,0.957467639326372,"0.82-1.00","0.82-1.00",-7888.20347014661,0.0124448384117818,0.00223130864432504,2.44179297020688e-08,0.0585115562914526,0.0737389226631189,0.427488771599721,0.0660833688415424,0.250194579769088,0.791681366269743,-0.0202577429173918,0.065148220366857,0.755839755402798
"PWY.5896..superpathway.of.menaquinol.10.biosynthesis","biosynthesis",3571,6486,20.97,"full.model",0.0128605302378401,"0-0.15","0-0.15",-7888.21620871664,0.873183888796079,1,0.302148414985591,1,0.0241244351521774,"0-0.09","0-0.09",-7888.43356706401,0.49753339816724,1,0.128891930835735,1,0.00554739528361046,"0-0.05","0-0.05",-7888.22398547817,0.839478745858213,1,0.205923342939481,1,0.957467639326372,"0.82-1.00","0.82-1.00",-7888.20347014661,0.0124448384117818,0.00223130864432504,2.44179297020688e-08,0.0585115562914526,0.0737389226631189,0.427488771599721,0.0660833688415424,0.250194579769088,0.791681366269743,-0.0202577429173918,0.065148220366857,0.755839755402798
"PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis","biosynthesis",3571,6485,20.98,"full.model",0.0123954928262765,"0-0.15","0-0.15",-7646.87366316644,0.877735198436332,1,0.304436599423631,1,0.0214149768192781,"0-0.08","0-0.08",-7647.04310277552,0.547095511191326,1,0.148952449567723,1,0.00631448495052537,"0-0.05","0-0.05",-7646.88866560909,0.816792802887337,1,0.194273775216138,1,0.95987504540392,"0.82-1.00","0.82-1.00",-7646.86182965797,0.0119366097186987,0.00208419762624437,1.02103772400881e-08,0.0547915123499942,0.0689536026569241,0.426837951119905,0.0350143538517575,0.233832665289364,0.880968903108526,-0.0139498633918412,0.0608881079515794,0.818786114906172
"PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.","archaebacteria",3571,135,98.36,"full.model",0.0100698963391115,"0-0.13","0-0.13",-6151.1164018063,0.878828821855132,1,0.316058213256484,1,0.0971071777809995,"0.03-0.15","0.03-0.15",-6155.09117568497,0.00474856933847239,1,0.000220172910662824,0.056364265129683,0.00303428453797939,"0-0.05","0-0.05",-6151.11454022418,0.888888582211732,1,0.24665734870317,1,0.88978864134191,"0.78-0.94","0.78-0.94",-6151.10478068614,0.00264174410147789,0.00139841981543037,0.0588794624188418,-0.0431255627676898,0.0445334853598718,0.332852088195761,0.00524583400838794,0.153979476835947,0.972822609070031,-0.11287121768355,0.0401020266802646,0.00488377780545601
"ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.","ornithine",3571,135,98.36,"full.model",0.00934190985077176,"0-0.13","0-0.13",-6170.32459395163,0.888040615684124,1,0.319740922190202,1,0.104276636160255,"0.04-0.16","0.04-0.16",-6174.89232170737,0.0024800201894767,0.649765289642895,9.36599423631124e-05,0.0244452449567723,0.00146858765592518,"0-0.04","0-0.04",-6170.3169538233,0.946280359955962,1,0.273851585014409,1,0.884912866333048,"0.78-0.93","0.78-0.93",-6170.31468389007,0.0029430796456886,0.00140798664491155,0.0365930806263561,-0.0394338129935168,0.0447061134295281,0.377740266347776,-1.42895556128057e-05,0.154804722921035,0.999926349690288,-0.112656514516728,0.0403177955450794,0.00520261741524158
"P441.PWY..superpathway.of.N.acetylneuraminate.degradation","degradation",3571,126,98.46,"full.model",0.010652622842996,"0-0.16","0-0.16",-4748.69800600035,0.890177221233912,1,0.313153602305476,1,0,"0-0.04","0-0.04",-4748.68847289799,1,1,1,1,0.0320284524978837,"0-0.07","0-0.07",-4749.8155667102,0.133253379029945,1,0.012692507204611,1,0.95731892465912,"0-1.00","0-1.00",-4748.68847296225,-0.000190342792258619,0.000925857491586594,0.837114775006609,-0.0439043729377835,0.0306083564168456,0.15146050982681,-0.118476764859187,0.103897880726327,0.254153274977131,0.0748751352533339,0.0270594375057531,0.00565640351656307
"PWY.6519..8.amino.7.oxononanoate.biosynthesis.I","I",3571,515,93.72,"full.model",0.0103973826589224,"0-0.16","0-0.16",-6739.81548216554,0.890666394828557,1,0.314407780979827,1,0.00559919715421556,"0-0.08","0-0.08",-6739.81706251062,0.881937625904088,1,0.304143515850144,1,0.0329547657635413,"0-0.07","0-0.07",-6740.65564989242,0.192388577794944,1,0.0111812680115274,1,0.951048654423321,"0.8-0.98","0.8-0.98",-6739.80603439833,-0.00494781132474422,0.00161991325228685,0.00225535182611017,0.00192161560834337,0.053371117400754,0.971278543534666,0.00558755991502609,0.181484329432693,0.975438520938404,0.0120402574704542,0.0472665891037946,0.798931002695601
"PWY.7664..oleate.biosynthesis.IV..anaerobic.","anaerobic",3571,509,93.8,"no.cohousing",0.00850489746756134,NA,"0-0.17",-6809.0712901551,0.907553004587114,1,0.324033141210375,1,3.29752163368778e-09,NA,NA,-6809.06454757502,1,1,0.397721613832853,1,0.0353711649018325,NA,"0-0.07",-6810.0811632821,0.153893099698665,1,0.0079792507204611,1,0.956123934333085,NA,"0.82-0.98",-6809.06454757826,-0.00518779573088117,0.00164970882059016,0.001662722431386,-0.0118690838821963,0.0544601729848882,0.827475377338598,-0.0275813761343283,0.185020241751043,0.881496654893952,0.0195339938829505,0.0481882412559277,0.685206679932444
"PWY.7199..pyrimidine.deoxyribonucleosides.salvage","salvage",3571,3,99.96,"full.model",0.00899113333580442,"0-0.15","0-0.15",-4675.67982414693,0.91015524917933,1,0.321537463976945,1,0.0581069381228749,"0-0.12","0-0.12",-4676.89749388813,0.117669246184846,1,0.0119469740634006,1,0.0114983321377738,"0-0.06","0-0.06",-4675.7559130953,0.68467440324322,1,0.126568587896254,1,0.921403596403547,"0.78-0.97","0.78-0.97",-4675.67345740723,-0.0056918218847282,0.000917394323174418,5.49286013253156e-10,-0.068075590282822,0.0296990600830875,0.0218952609880241,0.182707770447427,0.101855119490292,0.0728450074419818,-0.0536364324460233,0.0265245518508261,0.0431615980076016
"METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation","degradation",3571,6483,21.01,"no.family.ID",0.00517847326270693,NA,"0-0.14",-6250.6035753376,0.938543539398538,1,0.340942363112392,1,0.0252174540402571,NA,"0-0.08",-6250.9686747663,0.390899106669192,1,0.121401729106628,1,1.2947133140678e-10,NA,NA,-6250.6006030827,1,1,0.378621037463977,1,0.969604072567565,NA,"0.84-1.00",-6250.60060308863,0.00507352499545074,0.00140810689905042,0.00031446594885295,0.0506878685646456,0.0466575650515127,0.277310687860158,-0.15323107711674,0.158110323214142,0.332475221082176,0.0433348120363315,0.0411681792420655,0.292511142041777
"FASYN.ELONG.PWY..fatty.acid.elongation....saturated","saturated",3571,507,93.82,"no.cohousing",0.00479977835849539,NA,"0-0.16",-6850.62698108033,0.945903036645063,1,0.34286916426513,1,8.67202388822869e-05,NA,NA,-6850.6246409264,1,1,0.369935734870317,1,0.0392805462483965,NA,"0-0.08",-6851.83495369449,0.119752940373389,1,0.00447291066282421,1,0.955832955154226,NA,"0.82-0.98",-6850.62467909822,-0.00513094362737905,0.00167019615680711,0.00212586638810976,-0.00632760858400428,0.0550458046301621,0.90848340938402,0.00501937018968099,0.187200479576873,0.97860903897669,0.0239074014457302,0.0487573211867303,0.623897148974895
"PWY.6471..peptidoglycan.biosynthesis.IV..Enterococcus.faecium.","faecium",3571,6637,19.13,"no.family.ID",0.00462227105273158,NA,"0-0.13",-7919.64469623973,0.949540982860271,1,0.34375734870317,1,8.73393227758579e-10,NA,"0-0.05",-7919.64269384117,1,1,0.416351585014409,1,0.00463235325239766,NA,NA,-7919.67074639257,0.812761453647966,1,0.220125936599424,1,0.990745374821478,NA,"0.87-1.00",-7919.64269385719,-0.00462582725432551,0.00223285120878433,0.0382921984583916,-0.134431579920791,0.0748331210243594,0.0724280328441411,-0.0363534301723895,0.252151619885837,0.885363940349344,0.0107035637923451,0.0656600894951954,0.870506812582869
"PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.","enoate",3571,509,93.8,"no.cohousing",0.00388964200978622,NA,"0-0.16",-6743.48507831666,0.957559079394007,1,0.347354178674352,1,1.09903193959716e-08,NA,NA,-6743.48366218381,1,1,0.38575590778098,1,0.0357132707188989,NA,"0-0.07",-6744.58288540824,0.13814992783964,1,0.00760662824207493,1,0.960397076280995,NA,"0.82-0.98",-6743.4836622967,-0.00543214117027178,0.00161930433643837,0.000794757676191216,-0.00870766263608013,0.0534636770797032,0.870620297825449,-0.0193080033579543,0.181646996402473,0.915349015395605,0.0126593084961138,0.0473094280304263,0.78901853103058
"PWY.6263..superpathway.of.menaquinol.8.biosynthesis.II","II",3571,5875,28.41,"no.family.ID",0.00368533711742883,NA,"0-0.16",-7459.76463387895,0.960596270344556,1,0.348351873198847,1,0.0416130166041713,NA,"0-0.11",-7460.56451031135,0.205592600874077,1,0.0432414985590778,1,0.0142478593872783,NA,NA,-7460.00410358446,0.48779776229896,1,0.0983827089337176,1,0.940453786891122,NA,"0.8-0.98",-7459.763413435,0.00795443337053053,0.00199211544735654,6.52541220836171e-05,-0.0169574181179799,0.0649904152333225,0.794152789394572,0.308480397592803,0.222060022041831,0.164779313936395,-0.0334318262636612,0.0578257214510685,0.56316419024823
"ALL.CHORISMATE.PWY..superpathway.of.chorismate.metabolism","metabolism",3571,7325,10.75,"H2.only",8.65722701908658e-10,NA,"0-0.14",-6702.21525890269,0.999283146133492,1,0.454748703170029,1,0.0382178648057378,NA,NA,-6703.10553996043,0.182080217967864,1,0.054556772334294,1,0,NA,NA,-6702.21525847945,1,1,1,1,0.96178213432854,NA,"0.87-1.00",-6702.21525849909,0.00347476812649806,0.00160340722242591,0.0302260729595812,0.0519339787725681,0.0527784936332059,0.325116062195993,0.0244194545178875,0.179481931473333,0.891777623801255,-0.0451538037736454,0.0467316021577273,0.333925594913134
"PWY.7392..taxadiene.biosynthesis..engineered.","engineered",3571,5661,31.02,"H2.only",0,NA,"0-0.12",-7704.82728938043,0.999376249124271,1,1,1,0.0132678463893998,NA,NA,-7704.93613952502,0.640797328462473,1,0.221306051873199,1,7.23855154442103e-09,NA,NA,-7704.82728866825,1,1,0.314077809798271,1,0.986732146372049,NA,"0.88-1.00",-7704.82728907486,0.0104654790811897,0.00210746399511878,6.83792361649517e-07,0.0766789979049868,0.070308672950963,0.275446680663057,0.0949398625719577,0.237468177656695,0.6893035666175,-0.0841628978212649,0.061832164806859,0.173466052788622
"P162.PWY..L.glutamate.degradation.V..via.hydroxyglutarate.","hydroxyglutarate",3571,243,97.04,"no.family.ID",0,NA,"0-0.06",-6360.07101928395,0.999653340109205,1,1,1,0.0506930946489679,NA,"0-0.11",-6361.58419048831,0.0819224898996875,1,0.0219861671469741,1,1.69751780083055e-10,NA,NA,-6360.07101917007,1,1,0.371940922190202,1,0.94930690518128,NA,"0.86-1.00",-6360.07101918957,-0.00304359757386293,0.00146213526820802,0.037377971069861,0.0173236568989156,0.0478093133182685,0.717091245256733,0.0667162462915962,0.163133645622472,0.682564019882279,-0.0216554921479535,0.0424751979610083,0.610164595352285
"PWY.5747..2.methylcitrate.cycle.II","II",3571,7519,8.38,"full.model",0,"0-0.14","0-0.14",-5270.57253155736,0.999720276545558,1,1,1,0.0601025784494252,"0-0.13","0-0.13",-5271.95866788496,0.0959098933814289,1,0.0100873198847262,1,0.0168046271336197,"0-0.06","0-0.06",-5270.82488705708,0.477437377820332,1,0.0765118155619597,1,0.923092794416955,"0.78-0.96","0.78-0.96",-5270.57253149591,0.00651675178853739,0.00108506154589922,1.90294361743572e-09,-0.00363836802217062,0.0350200537053535,0.917253591866185,-0.14961662209683,0.120328539146591,0.213720113632829,0.039160296427205,0.0313365260063871,0.211420354153137
"PWY.6969..TCA.cycle.V..2.oxoglutarate.ferredoxin.oxidoreductase.","oxidoreductase",3571,475,94.21,"no.family.ID",6.281297964125e-10,NA,"0-0.1",-6798.48087032282,0.999731870262516,1,0.463036887608069,1,0.0267846546414163,NA,"0-0.08",-6798.73511361786,0.475794685553858,1,0.111100288184438,1,0.000172220128858817,NA,NA,-6798.48089616898,0.994257206054064,1,0.296872910662824,1,0.973043124601595,NA,"0.87-1.00",-6798.48087026635,0.00451231964672087,0.0016417847768443,0.00598826310467493,-0.0608437607341988,0.0543695895982947,0.263107263465964,-0.0918566420667778,0.184325777521366,0.618245435611134,-0.149933326758721,0.0479933754803282,0.00178384915772183
"GLUTORN.PWY..L.ornithine.biosynthesis","biosynthesis",3571,135,98.36,"no.family.ID",0,NA,"0-0.1",-6343.39549108111,0.999748416585555,1,1,1,0.144369145045169,NA,"0.09-0.19",-6353.63606578404,6.02214330909566e-06,0.00165006726669221,0,0,4.62421660477408e-10,NA,NA,-6343.39549101905,1,1,0.350079250720461,1,0.855630854492409,NA,"0.77-0.9",-6343.3954910314,0.00556503125627859,0.00149160565948953,0.00019079710273598,0.0027960898914798,0.046438951230645,0.951988370378185,-0.0549714228323539,0.162427992997229,0.735034915195396,-0.0957612588123275,0.0423147966903185,0.0236315029067383
"PWY.5121..superpathway.of.geranylgeranyl.diphosphate.biosynthesis.II..via.MEP.","MEP",3571,1584,80.7,"full.model",0,"0-0.1","0-0.1",-8384.6367238482,0.999765157230384,1,1,1,0.0862464632610573,"0.02-0.15","0.02-0.15",-8387.60344680725,0.0148561629159952,1,0.00078299711815562,0.194183285302594,0.00757509862777251,"0-0.05","0-0.05",-8384.69402860489,0.734955990302068,1,0.17600144092219,1,0.90617843811117,"0.79-0.95","0.79-0.95",-8384.63672380489,0.0260265116992805,0.0026077131880963,1.85364475286685e-23,0.0933133276150039,0.0833809259681686,0.263088612257621,-0.263589588826916,0.287797936350507,0.359727623475637,-0.00734404332135939,0.0749498799747185,0.921943363821474
"PWY.6588..pyruvate.fermentation.to.acetone","acetone",3571,3538,56.89,"no.cohousing",0,NA,"0-0.1",-7885.84749102893,0.999802626160225,1,1,1,0.0434645783984542,NA,NA,-7886.99305653763,0.130115072140037,1,0.0379236311239193,1,0,NA,"0-0.04",-7885.84749099661,1,1,1,1,0.956535421601546,NA,"0.91-1.00",-7885.84749099833,0.00227654200595182,0.002236926098855,0.308815805037331,-0.201059152435517,0.073425671903935,0.00617637604109505,0.357596037622492,0.250051824162212,0.152691850498125,0.0225769957647058,0.0651058281302057,0.728761257802917
"PWY.5989..stearate.biosynthesis.II..bacteria.and.plants.","plants",3571,100,98.78,"no.cohousing",5.52484183799343e-09,NA,"0-0.16",-5330.89969815845,0.999830756849927,1,0.413980403458213,1,0,NA,NA,-5330.85750691534,1,1,1,1,0.0173894442827265,NA,"0-0.05",-5331.09604457643,0.530887294857805,1,0.0721161383285303,1,0.982610550192432,NA,"0.85-1",-5330.89969813595,-0.00599296437950364,0.00108489910462894,3.31399249082914e-08,-0.0219614855102008,0.0361447538853733,0.54345402963287,-0.353612668218684,0.122209409393811,0.00380976850518921,0.0278825025138116,0.0318248045081137,0.380962157325908
"PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation","degradation",3571,63,99.23,"full.model",0,"0-0.11","0-0.11",-4698.41419447231,0.999839223823972,1,1,1,0.0570317321353065,"0-0.11","0-0.11",-4700.27183230863,0.0539167194635525,1,0.013107492795389,1,0,"0-0.02","0-0.02",-4698.41419445159,1,1,1,1,0.942968267864694,"0.85-1.00","0.85-1.00",-4698.41419445201,0.00217353617866518,0.000919768172381723,0.018121076803313,-0.0577074882645372,0.0299738374708509,0.0541965974566944,-0.181427370045452,0.102450732472423,0.0765816054645962,0.0315910267553748,0.0266753883465674,0.236303758569921
"PWY.7003..glycerol.degradation.to.butanol","butanol",3571,3862,52.94,"full.model",0,"0-0.1","0-0.1",-8345.19229274662,0.99988360131462,1,1,1,0.0489488527492044,"0-0.11","0-0.11",-8346.09763304887,0.178426603990463,1,0.0251662824207493,1,0.00951314504890272,"0-0.05","0-0.05",-8345.29609146937,0.648657037346606,1,0.150187608069164,1,0.941538002201893,"0.84-0.99","0.84-0.99",-8345.19229273598,0.0016348811281507,0.00255427591003279,0.522135809694286,-0.178448819001686,0.0832143135111815,0.0319969588444128,0.888539123571309,0.28452763708341,0.00179104744800983,-0.019048792222416,0.0740892345058237,0.797096888620558
"ECASYN.PWY..enterobacterial.common.antigen.biosynthesis","biosynthesis",3571,6435,21.59,"no.family.ID",1.01280610026755e-10,NA,"0-0.1",-6704.89089558308,0.999889312652931,1,0.513233429394813,1,0.0443925444896285,NA,"0-0.1",-6706.04997791253,0.127870819387849,1,0.0354916426512968,1,0,NA,NA,-6704.89089555524,1,1,1,1,0.955607455409091,NA,"0.84-1.00",-6704.89089557346,0.00873510769780649,0.00160747008485108,5.50824303583187e-08,0.134939135407826,0.0527380788727364,0.0105074605658001,-0.0781424563562769,0.179645183315892,0.663575350557931,0.0540770227854852,0.0467741106421065,0.247627372463977
"PWY.6901..superpathway.of.glucose.and.xylose.degradation","degradation",3571,199,97.58,"no.cohousing",0,NA,"0-0.16",-5695.2778555749,0.99991344867501,1,1,1,0,NA,NA,-5695.27785558542,0.999855448849416,1,1,1,0.0364596398753538,NA,"0-0.08",-5696.92410888352,0.0695966978132548,1,0.00683631123919308,1,0.963540360124646,NA,"0.83-0.98",-5695.27785556901,-0.00275429079990948,0.00120728340344282,0.0225250601567608,0.0291277180725561,0.0398561773410312,0.464888698780685,0.166405623979738,0.135438222480585,0.219204578153059,0.044354872778698,0.0352744558043074,0.208600907917652
"PWY.5941..glycogen.degradation.II..eukaryotic.","eukaryotic",3571,2333,71.57,"full.model",0,"0-0.06","0-0.06",-8858.67341521581,0.999942652523027,1,1,1,0.109421883361729,"0.05-0.16","0.05-0.16",-8865.19329010211,0.000304948836853298,0.0820312371135372,5.27377521613833e-05,0.0140809798270893,0,"0-1.00","0-1.00",-8858.67341521244,1,1,1,1,0.890578116638271,"0.85-0.94","0.85-0.94",-8858.67341521323,-0.0111361881176571,0.00299053573120335,0.000196238308593917,-0.031488646577045,0.0948125726024667,0.739802670676637,0.676417281576512,0.328611367528981,0.0395506885449213,-0.0635863340314971,0.085581461933278,0.457486577180729
"PWY0.42..2.methylcitrate.cycle.I","I",3571,7573,7.73,"no.family.ID",4.41357330190254e-10,NA,"0-0.17",-5192.67928319613,0.999975698099745,1,0.472678097982709,1,0.04216703966282,NA,"0.01-0.13",-5193.34584076054,0.24825178820755,1,0.0416095100864553,1,0.0295669908562959,NA,NA,-5193.48014788659,0.205658304214106,1,0.0176276657060519,1,0.928265969039527,NA,"0.76-0.97",-5192.67928319567,0.00644594113828352,0.00105964052803189,1.17851731762643e-09,0.00576359185902414,0.034317345925716,0.866622760908215,-0.255291878634609,0.117739337237139,0.0301373707867557,0.0463244445526944,0.030664927306825,0.130873723092924
"PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II","II",3571,1062,87.06,"full.model",0,"0-0.1","0-0.1",-8470.9408422703,0.999984184532954,1,1,1,0.106330912149549,"0.03-0.17","0.03-0.17",-8475.20664914901,0.00349030091925552,0.907478239006435,7.7521613832853e-05,0.0203881844380403,0.0231408025556078,"0-0.07","0-0.07",-8471.41649936686,0.329385006129611,1,0.0387106628242075,1,0.870528285294843,"0.76-0.91","0.76-0.91",-8470.94084227011,-0.0119401489390919,0.00269479248429209,9.38740526597322e-06,-0.059204479387532,0.0846451150660214,0.484274882356336,0.630001234474587,0.294880490784356,0.0326417002062369,-0.233432210408192,0.0768256657954991,0.00237785555906204
"PWY.6823..molybdenum.cofactor.biosynthesis","biosynthesis",3571,6254,23.8,"no.family.ID",0,NA,"0-0.07",-6741.45796742899,0.999987543169782,1,1,1,0.0461507597662818,NA,"0-0.1",-6742.63450789607,0.125035672219816,1,0.0311567723342939,1,0,NA,NA,-6741.45796742889,0.999995563100346,1,1,1,0.953849240233718,NA,"0.87-1.00",-6741.45796742887,0.00821489551164952,0.00162483326932921,4.28502584837016e-07,0.080052294691134,0.0532578134369001,0.132810957752052,-0.160944191460353,0.181501952029268,0.375221417894235,0.0244839271404491,0.0472575936819209,0.604391927472319
"PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation","fermentation",3571,416,94.93,"full.model",0,"0-0.12","0-0.12",-6825.2946060376,0.999995068661741,1,1,1,0.0152449963366759,"0-0.07","0-0.07",-6825.43478482724,0.596466942343102,1,0.202095677233429,1,0,"0-0.02","0-0.02",-6825.29460603757,1,1,1,1,0.984755003663324,"0.87-1.00","0.87-1.00",-6825.29460603758,-0.00345789701471262,0.00164836995845906,0.035925684081455,-0.0170130233763651,0.0549335618998903,0.756787728632919,0.110394082451773,0.185639807669675,0.552065310504718,-0.0950045076971527,0.0483367532402571,0.0493596987825741
"ARGORNPROST.PWY..arginine..ornithine.and.proline.interconversion","interconversion",3571,5013,38.92,"full.model",0,"0-0.12","0-0.12",-7876.8272455313,0.999996272258668,1,1,1,0.0489592603729298,"0-0.12","0-0.12",-7877.80326611167,0.162367065917675,1,0.0251469740634006,1,0.01882845187538,"0-0.06","0-0.06",-7877.19593549936,0.390501472799272,1,0.0621466858789625,1,0.93221228775169,"0.81-0.98","0.81-0.98",-7876.82724553129,-0.0026917790301082,0.00224546478117408,0.230620298246448,0.11121779886833,0.0728288108460696,0.126733000023265,0.253518941167259,0.249627465426466,0.309825081893903,-0.053469958057383,0.0650081398081799,0.410785708921608
"PYRIDNUCSAL.PWY..NAD.salvage.pathway.I","I",3571,2201,73.18,"no.cohousing",0,NA,"0-0.12",-8588.26762141333,0.999996272258668,1,1,1,0.128228539320335,NA,NA,-8595.76526192748,0.000107780361089838,0.0293162582164359,3.7463976945245e-06,0.00101527377521614,0,NA,"0-0.07",-8588.2676215512,0.999581008968761,1,1,1,0.871771460679665,NA,"0.86-0.99",-8588.26762141332,-0.00886820678287921,0.00278571029271081,0.00145524505456414,0.201945676611291,0.0874586869035081,0.0209413171604936,0.225931206530076,0.304619322060818,0.458278956832236,-0.277743603094123,0.0793451422959642,0.000464475563734721
